# Directed graph: reachability.txt
# Transportation reachability of cities in the United States and Canada
# (edge from i to j if the estimated travel time from i to j is less than a threshold)
# Edges are weighted by similarity (more negative --> more dissimilar)
# Nodes: 456 Edges: 27677
# FromNodeId ToNodeId Weight
440 27 -140
441 27 -213
445 27 -166
447 27 -161
449 27 -183
3 28 -238
9 28 -174
27 28 -187
39 28 -209
46 28 -51
52 28 -219
67 28 -230
68 28 -229
74 28 -248
76 28 -142
78 28 -230
86 28 -230
95 28 -225
102 28 -130
117 28 -219
119 28 -204
153 28 -215
159 28 -209
162 28 -224
169 28 -190
189 28 -204
201 28 -224
227 28 -218
244 28 -173
247 28 -250
268 28 -246
294 28 -79
296 28 -242
298 28 -200
309 28 -200
323 28 -94
326 28 -203
342 28 -193
350 28 -190
355 28 -212
363 28 -237
393 28 -238
403 28 -222
406 28 -210
416 28 -203
434 28 -202
441 28 -231
445 28 -199
447 28 -222
6 29 -180
27 29 -219
46 29 -65
55 29 -205
68 29 -220
169 29 -212
244 29 -250
280 29 -210
294 29 -175
309 29 -220
323 29 -175
327 29 -235
357 29 -25
359 29 -245
406 29 -197
416 29 -240
434 29 -195
441 29 -205
14 30 -172
124 30 -85
46 31 -232
280 31 -102
2 32 -187
5 32 -189
7 32 -226
13 32 -187
16 32 -218
19 32 -90
23 32 -153
27 32 -243
40 32 -236
43 32 -240
50 32 -185
51 32 -189
63 32 -234
66 32 -212
67 32 -242
68 32 -225
69 32 -222
71 32 -222
74 32 -130
76 32 -117
78 32 -238
81 32 -150
82 32 -230
84 32 -202
85 32 -186
86 32 -232
90 32 -155
94 32 -74
95 32 -233
96 32 -218
99 32 -233
100 32 -235
101 32 -205
109 32 -229
115 32 -227
123 32 -215
127 32 -194
128 32 -247
130 32 -243
136 32 -225
139 32 -247
140 32 -177
143 32 -247
144 32 -232
153 32 -237
157 32 -224
159 32 -212
162 32 -187
168 32 -185
178 32 -60
180 32 -212
184 32 -205
193 32 -250
201 32 -237
204 32 -204
211 32 -178
217 32 -210
229 32 -203
233 32 -224
237 32 -217
241 32 -242
247 32 -222
248 32 -187
249 32 -222
250 32 -222
251 32 -207
259 32 -175
263 32 -238
264 32 -68
266 32 -226
267 32 -185
268 32 -198
269 32 -230
274 32 -231
284 32 -240
286 32 -242
294 32 -205
296 32 -242
304 32 -174
305 32 -227
308 32 -125
312 32 -235
321 32 -242
324 32 -249
326 32 -237
342 32 -235
350 32 -235
352 32 -247
361 32 -248
365 32 -203
366 32 -161
376 32 -237
393 32 -230
396 32 -197
402 32 -193
407 32 -222
408 32 -218
415 32 -247
418 32 -227
419 32 -245
420 32 -187
421 32 -218
423 32 -174
430 32 -174
432 32 -179
434 32 -170
440 32 -240
443 32 -181
444 32 -194
449 32 -211
2 33 -179
7 33 -210
19 33 -214
23 33 -159
40 33 -195
50 33 -164
71 33 -240
74 33 -240
76 33 -250
81 33 -129
82 33 -229
90 33 -160
94 33 -155
99 33 -184
100 33 -230
115 33 -200
127 33 -210
139 33 -250
142 33 -210
163 33 -175
168 33 -164
178 33 -42
180 33 -205
184 33 -239
190 33 -190
193 33 -230
204 33 -204
211 33 -159
217 33 -219
229 33 -160
237 33 -240
241 33 -175
248 33 -174
259 33 -159
264 33 -180
267 33 -170
268 33 -250
272 33 -175
276 33 -243
279 33 -195
290 33 -214
293 33 -159
304 33 -172
305 33 -240
308 33 -230
319 33 -195
365 33 -170
366 33 -149
402 33 -214
407 33 -215
408 33 -240
411 33 -160
419 33 -230
420 33 -174
423 33 -175
430 33 -145
432 33 -140
444 33 -195
12 34 -240
44 34 -20
52 34 -250
169 34 -211
294 34 -240
350 34 -235
434 34 -110
38 35 -220
45 35 -168
47 35 -225
57 35 -178
113 35 -250
121 35 -230
172 35 -246
199 35 -227
209 35 -223
230 35 -160
236 35 -191
246 35 -238
261 35 -248
302 35 -228
307 35 -250
316 35 -145
331 35 -130
338 35 -183
345 35 -240
346 35 -168
348 35 -188
360 35 -228
368 35 -228
369 35 -224
383 35 -38
394 35 -148
433 35 -153
439 35 -140
453 35 -118
15 36 -223
63 36 -208
74 36 -208
78 36 -238
101 36 -228
102 36 -237
134 36 -202
153 36 -237
157 36 -228
184 36 -238
201 36 -243
204 36 -214
221 36 -207
227 36 -238
240 36 -212
251 36 -218
256 36 -227
257 36 -152
268 36 -234
269 36 -67
274 36 -217
305 36 -187
349 36 -210
354 36 -177
361 36 -231
389 36 -206
390 36 -207
393 36 -243
402 36 -227
412 36 -35
417 36 -239
435 36 -202
438 36 -208
14 37 -73
124 37 -169
208 37 -176
218 37 -179
426 37 -186
4 38 -204
7 38 -244
13 38 -214
15 38 -249
17 38 -178
26 38 -229
35 38 -202
45 38 -110
53 38 -227
62 38 -204
63 38 -249
72 38 -172
82 38 -170
91 38 -218
100 38 -84
101 38 -248
106 38 -233
110 38 -241
111 38 -223
112 38 -218
115 38 -233
116 38 -185
121 38 -224
126 38 -229
133 38 -214
145 38 -208
151 38 -209
152 38 -169
156 38 -87
171 38 -228
172 38 -52
192 38 -53
202 38 -147
204 38 -215
206 38 -222
221 38 -204
228 38 -173
230 38 -130
238 38 -228
240 38 -210
246 38 -211
251 38 -249
260 38 -179
261 38 -214
268 38 -248
269 38 -119
271 38 -73
278 38 -217
281 38 -184
301 38 -212
302 38 -219
304 38 -217
305 38 -236
306 38 -223
307 38 -216
313 38 -236
316 38 -245
324 38 -209
331 38 -120
337 38 -201
345 38 -240
346 38 -198
348 38 -217
354 38 -211
360 38 -226
364 38 -76
366 38 -240
367 38 -224
368 38 -219
369 38 -230
372 38 -219
373 38 -218
382 38 -197
383 38 -118
386 38 -41
390 38 -204
394 38 -217
398 38 -233
399 38 -184
404 38 -202
409 38 -230
419 38 -227
420 38 -216
422 38 -182
424 38 -183
433 38 -200
435 38 -241
444 38 -193
453 38 -220
3 39 -214
15 39 -215
19 39 -235
27 39 -194
28 39 -216
34 39 -232
40 39 -243
43 39 -228
63 39 -243
65 39 -218
66 39 -229
67 39 -215
68 39 -204
69 39 -199
74 39 -206
76 39 -91
78 39 -169
84 39 -233
86 39 -204
95 39 -222
102 39 -80
123 39 -244
129 39 -196
143 39 -220
153 39 -204
157 39 -215
159 39 -199
162 39 -226
184 39 -210
193 39 -234
201 39 -213
217 39 -249
227 39 -207
237 39 -225
244 39 -204
247 39 -210
251 39 -206
256 39 -242
268 39 -219
274 39 -250
286 39 -235
290 39 -240
296 39 -216
298 39 -195
323 39 -56
336 39 -216
342 39 -180
350 39 -195
352 39 -200
361 39 -169
363 39 -145
381 39 -235
385 39 -207
393 39 -181
396 39 -248
402 39 -248
415 39 -185
417 39 -217
434 39 -90
438 39 -245
449 39 -225
2 40 -242
3 40 -192
5 40 -182
6 40 -241
8 40 -199
11 40 -228
13 40 -237
15 40 -214
16 40 -157
19 40 -48
21 40 -155
23 40 -165
27 40 -120
32 40 -234
33 40 -189
39 40 -223
43 40 -200
50 40 -219
51 40 -182
52 40 -210
63 40 -215
65 40 -185
66 40 -166
67 40 -175
68 40 -76
69 40 -195
72 40 -229
74 40 -95
76 40 -80
78 40 -201
81 40 -202
82 40 -239
84 40 -145
86 40 -177
90 40 -195
94 40 -98
95 40 -175
96 40 -179
100 40 -147
101 40 -204
102 40 -116
109 40 -231
115 40 -237
119 40 -219
123 40 -195
125 40 -247
127 40 -182
128 40 -174
129 40 -218
130 40 -165
136 40 -160
139 40 -200
140 40 -244
143 40 -202
144 40 -154
153 40 -201
157 40 -215
158 40 -215
159 40 -192
160 40 -214
161 40 -228
162 40 -161
168 40 -237
169 40 -197
170 40 -236
175 40 -197
178 40 -95
179 40 -185
184 40 -185
193 40 -70
194 40 -174
201 40 -213
204 40 -165
210 40 -224
211 40 -194
213 40 -192
217 40 -170
222 40 -229
223 40 -202
227 40 -215
229 40 -236
230 40 -220
233 40 -221
237 40 -170
240 40 -240
241 40 -233
244 40 -220
247 40 -65
248 40 -212
249 40 -171
250 40 -137
251 40 -198
259 40 -209
263 40 -179
264 40 -54
266 40 -198
267 40 -235
268 40 -217
269 40 -227
274 40 -212
276 40 -235
285 40 -225
286 40 -166
290 40 -45
291 40 -181
294 40 -150
296 40 -185
298 40 -200
304 40 -207
305 40 -200
308 40 -90
312 40 -214
314 40 -160
321 40 -233
323 40 -139
324 40 -195
326 40 -206
336 40 -245
342 40 -166
350 40 -196
352 40 -163
354 40 -241
361 40 -214
363 40 -219
365 40 -233
366 40 -165
376 40 -190
381 40 -171
388 40 -197
393 40 -205
395 40 -216
396 40 -209
402 40 -80
403 40 -208
406 40 -238
407 40 -168
408 40 -85
409 40 -247
415 40 -206
416 40 -245
417 40 -218
418 40 -166
420 40 -203
423 40 -214
427 40 -179
430 40 -225
432 40 -219
434 40 -120
438 40 -225
440 40 -194
443 40 -218
444 40 -229
445 40 -223
449 40 -166
7 41 -211
15 41 -211
17 41 -194
49 41 -168
63 41 -185
72 41 -186
74 41 -215
76 41 -245
78 41 -232
82 41 -188
91 41 -234
95 41 -250
100 41 -91
101 41 -215
102 41 -228
110 41 -183
111 41 -231
112 41 -189
126 41 -236
152 41 -202
153 41 -220
157 41 -216
164 41 -211
171 41 -206
173 41 -208
184 41 -238
201 41 -243
204 41 -203
221 41 -175
227 41 -238
228 41 -204
230 41 -150
240 41 -233
251 41 -217
256 41 -212
257 41 -235
260 41 -222
264 41 -240
268 41 -210
269 41 -75
274 41 -217
281 41 -221
305 41 -210
313 41 -244
321 41 -249
324 41 -233
354 41 -179
356 41 -219
361 41 -227
364 41 -211
373 41 -233
389 41 -204
393 41 -239
398 41 -158
402 41 -225
404 41 -220
417 41 -235
419 41 -246
424 41 -249
435 41 -204
438 41 -190
148 42 -50
384 42 -135
397 42 -25
401 42 -120
3 43 -223
6 43 -221
9 43 -238
11 43 -219
15 43 -159
19 43 -101
21 43 -247
23 43 -244
27 43 -231
32 43 -234
40 43 -224
51 43 -234
52 43 -193
66 43 -215
68 43 -205
69 43 -240
71 43 -205
74 43 -44
76 43 -152
78 43 -180
84 43 -215
85 43 -192
86 43 -203
87 43 -230
94 43 -245
95 43 -167
96 43 -230
100 43 -245
101 43 -154
102 43 -100
107 43 -230
125 43 -220
127 43 -211
128 43 -230
129 43 -162
142 43 -230
143 43 -155
153 43 -134
157 43 -153
159 43 -220
162 43 -214
163 43 -220
169 43 -221
170 43 -246
180 43 -205
193 43 -222
201 43 -159
204 43 -202
215 43 -249
217 43 -210
221 43 -226
227 43 -150
231 43 -244
240 43 -198
241 43 -184
242 43 -239
247 43 -157
250 43 -200
251 43 -137
256 43 -182
263 43 -250
264 43 -184
265 43 -230
268 43 -150
269 43 -160
279 43 -218
280 43 -235
286 43 -244
290 43 -176
293 43 -228
294 43 -228
295 43 -241
298 43 -227
304 43 -224
305 43 -174
309 43 -222
314 43 -245
317 43 -217
319 43 -213
323 43 -237
326 43 -192
342 43 -223
350 43 -215
352 43 -223
354 43 -199
355 43 -220
361 43 -174
376 43 -249
381 43 -209
390 43 -223
393 43 -152
406 43 -219
407 43 -214
408 43 -233
415 43 -208
416 43 -189
417 43 -156
420 43 -223
427 43 -209
434 43 -202
438 43 -221
441 43 -243
444 43 -184
6 44 -223
9 44 -219
12 44 -205
34 44 -25
39 44 -240
46 44 -245
52 44 -215
169 44 -176
170 44 -235
294 44 -205
298 44 -220
309 44 -235
323 44 -228
350 44 -195
355 44 -237
403 44 -216
406 44 -214
416 44 -230
434 44 -75
441 44 -235
4 45 -216
7 45 -213
10 45 -203
17 45 -210
26 45 -227
35 45 -160
38 45 -110
47 45 -80
53 45 -225
60 45 -196
62 45 -203
64 45 -238
72 45 -190
74 45 -228
75 45 -198
80 45 -189
82 45 -205
91 45 -230
100 45 -111
106 45 -245
113 45 -243
115 45 -233
121 45 -153
126 45 -241
133 45 -171
145 45 -220
151 45 -245
152 45 -156
171 45 -240
178 45 -229
182 45 -59
192 45 -85
204 45 -250
206 45 -250
207 45 -240
228 45 -205
230 45 -105
236 45 -53
238 45 -240
243 45 -244
246 45 -134
260 45 -210
261 45 -175
269 45 -175
271 45 -80
273 45 -168
278 45 -198
281 45 -230
283 45 -80
300 45 -245
301 45 -230
302 45 -85
304 45 -250
305 45 -235
306 45 -240
307 45 -203
313 45 -220
324 45 -128
325 45 -246
328 45 -55
331 45 -65
338 45 -158
344 45 -223
348 45 -65
360 45 -85
364 45 -64
367 45 -195
368 45 -85
369 45 -103
370 45 -184
372 45 -195
374 45 -233
382 45 -215
383 45 -75
390 45 -247
394 45 -55
399 45 -176
404 45 -246
419 45 -205
424 45 -225
428 45 -185
429 45 -180
433 45 -60
439 45 -240
444 45 -243
453 45 -160
455 45 -243
3 46 -98
5 46 -239
6 46 -60
9 46 -90
11 46 -212
12 46 -201
15 46 -208
16 46 -208
18 46 -242
19 46 -147
21 46 -232
22 46 -55
23 46 -225
24 46 -245
27 46 -74
28 46 -51
29 46 -65
34 46 -229
40 46 -238
43 46 -246
44 46 -234
48 46 -188
52 46 -86
55 46 -60
63 46 -243
65 46 -236
66 46 -207
67 46 -197
68 46 -119
69 46 -183
70 46 -250
71 46 -244
73 46 -205
74 46 -130
76 46 -126
77 46 -192
78 46 -100
83 46 -237
84 46 -203
85 46 -235
86 46 -112
94 46 -216
95 46 -189
97 46 -239
98 46 -224
100 46 -220
101 46 -224
102 46 -106
108 46 -169
117 46 -159
119 46 -170
123 46 -224
128 46 -229
129 46 -213
130 46 -219
131 46 -167
132 46 -80
136 46 -188
139 46 -183
143 46 -199
153 46 -226
157 46 -203
158 46 -201
159 46 -115
162 46 -204
165 46 -187
166 46 -89
169 46 -105
175 46 -243
178 46 -235
181 46 -35
184 46 -137
187 46 -224
189 46 -170
193 46 -162
194 46 -218
196 46 -187
197 46 -179
201 46 -212
204 46 -180
217 46 -211
221 46 -242
227 46 -212
237 46 -195
242 46 -205
244 46 -55
247 46 -205
249 46 -223
251 46 -208
256 46 -239
257 46 -250
264 46 -180
266 46 -184
268 46 -125
269 46 -164
272 46 -249
274 46 -241
275 46 -240
279 46 -248
280 46 -75
282 46 -162
285 46 -214
286 46 -208
288 46 -47
290 46 -145
291 46 -223
294 46 -52
296 46 -87
298 46 -100
299 46 -230
305 46 -229
308 46 -168
309 46 -75
315 46 -183
319 46 -244
321 46 -233
323 46 -72
326 46 -92
327 46 -65
333 46 -99
339 46 -180
341 46 -245
342 46 -108
349 46 -218
350 46 -98
352 46 -187
355 46 -79
357 46 -54
359 46 -55
361 46 -208
363 46 -162
375 46 -65
377 46 -220
380 46 -250
381 46 -140
385 46 -224
393 46 -200
395 46 -238
400 46 -189
401 46 -219
402 46 -155
403 46 -167
405 46 -245
406 46 -82
407 46 -244
408 46 -175
415 46 -180
416 46 -86
417 46 -217
418 46 -208
425 46 -225
434 46 -74
438 46 -203
440 46 -174
441 46 -60
445 46 -120
447 46 -173
449 46 -208
450 46 -245
4 47 -232
7 47 -216
13 47 -246
17 47 -199
26 47 -226
45 47 -80
53 47 -227
56 47 -30
62 47 -201
72 47 -204
82 47 -202
100 47 -100
101 47 -246
115 47 -243
116 47 -176
121 47 -221
133 47 -204
151 47 -241
152 47 -169
230 47 -191
240 47 -222
246 47 -211
261 47 -211
269 47 -142
278 47 -214
281 47 -216
283 47 -195
301 47 -231
302 47 -219
304 47 -244
305 47 -244
306 47 -221
307 47 -216
313 47 -226
324 47 -206
325 47 -247
331 47 -220
348 47 -222
360 47 -216
364 47 -76
368 47 -219
369 47 -230
372 47 -216
382 47 -216
383 47 -100
390 47 -240
398 47 -243
399 47 -181
404 47 -221
409 47 -205
419 47 -218
420 47 -237
424 47 -211
428 47 -220
444 47 -227
453 47 -180
27 48 -216
46 48 -250
67 48 -250
68 48 -215
74 48 -250
77 48 -195
78 48 -201
86 48 -190
102 48 -170
158 48 -235
165 48 -190
170 48 -245
184 48 -207
196 48 -25
247 48 -225
282 48 -165
298 48 -250
323 48 -220
326 48 -55
342 48 -216
350 48 -218
402 48 -221
434 48 -200
1 49 -177
15 49 -214
38 49 -237
41 49 -178
60 49 -237
63 49 -211
74 49 -211
78 49 -232
94 49 -248
95 49 -227
100 49 -227
101 49 -204
102 49 -207
103 49 -80
153 49 -199
156 49 -237
157 49 -219
184 49 -224
195 49 -65
201 49 -246
204 49 -184
221 49 -177
227 49 -241
240 49 -182
251 49 -194
256 49 -189
264 49 -224
268 49 -237
269 49 -56
274 49 -187
290 49 -232
304 49 -232
305 49 -199
325 49 -242
344 49 -197
347 49 -247
349 49 -167
354 49 -147
378 49 -247
389 49 -176
390 49 -167
396 49 -232
402 49 -202
420 49 -227
435 49 -177
437 49 -167
438 49 -247
444 49 -202
2 50 -245
7 50 -242
8 50 -205
13 50 -222
23 50 -180
32 50 -189
33 50 -163
40 50 -245
81 50 -167
94 50 -172
115 50 -225
127 50 -226
142 50 -234
163 50 -206
178 50 -72
180 50 -234
190 50 -208
204 50 -245
211 50 -177
222 50 -183
223 50 -177
241 50 -195
248 50 -222
264 50 -215
267 50 -200
272 50 -208
276 50 -208
279 50 -230
290 50 -248
293 50 -190
304 50 -217
319 50 -212
365 50 -245
388 50 -195
407 50 -250
408 50 -244
411 50 -230
420 50 -212
423 50 -197
432 50 -177
444 50 -230
8 51 -247
9 51 -249
15 51 -239
16 51 -172
19 51 -62
23 51 -247
27 51 -217
40 51 -194
43 51 -229
67 51 -194
68 51 -232
71 51 -194
74 51 -224
76 51 -224
78 51 -224
85 51 -181
86 51 -194
87 51 -194
94 51 -227
101 51 -239
123 51 -201
142 51 -244
143 51 -247
158 51 -224
159 51 -187
162 51 -217
163 51 -209
178 51 -244
180 51 -172
184 51 -209
204 51 -225
217 51 -164
222 51 -224
237 51 -199
247 51 -194
264 51 -219
265 51 -204
268 51 -238
272 51 -199
274 51 -247
279 51 -223
290 51 -174
293 51 -194
294 51 -247
296 51 -232
305 51 -243
319 51 -209
323 51 -244
326 51 -234
342 51 -194
352 51 -247
388 51 -224
393 51 -213
396 51 -239
402 51 -199
415 51 -247
418 51 -167
420 51 -225
421 51 -217
434 51 -217
441 51 -247
445 51 -247
5 52 -207
6 52 -70
9 52 -155
15 52 -174
16 52 -183
19 52 -115
21 52 -213
27 52 -60
28 52 -221
32 52 -249
34 52 -210
40 52 -205
41 52 -245
43 52 -180
44 52 -245
46 52 -91
49 52 -206
63 52 -202
65 52 -192
66 52 -193
67 52 -184
68 52 -98
69 52 -185
71 52 -210
74 52 -85
76 52 -80
77 52 -159
78 52 -55
84 52 -193
85 52 -213
86 52 -194
94 52 -170
95 52 -155
101 52 -206
102 52 -59
107 52 -211
109 52 -194
110 52 -231
123 52 -180
125 52 -250
127 52 -232
128 52 -203
129 52 -157
130 52 -193
136 52 -245
143 52 -145
144 52 -237
150 52 -243
153 52 -150
157 52 -180
158 52 -198
159 52 -211
161 52 -213
162 52 -179
163 52 -231
165 52 -154
169 52 -179
170 52 -100
173 52 -235
175 52 -218
180 52 -210
193 52 -214
194 52 -213
197 52 -155
201 52 -156
204 52 -216
217 52 -180
221 52 -212
226 52 -159
227 52 -154
234 52 -196
237 52 -180
240 52 -233
241 52 -242
244 52 -190
247 52 -179
250 52 -245
251 52 -203
252 52 -189
256 52 -196
264 52 -235
268 52 -174
269 52 -116
270 52 -247
272 52 -233
274 52 -180
279 52 -222
282 52 -129
285 52 -164
286 52 -198
288 52 -228
290 52 -194
291 52 -218
292 52 -203
293 52 -234
294 52 -74
295 52 -183
296 52 -210
298 52 -145
308 52 -160
315 52 -143
317 52 -206
319 52 -219
321 52 -174
323 52 -78
324 52 -245
326 52 -62
330 52 -201
333 52 -222
336 52 -186
342 52 -161
344 52 -238
349 52 -223
350 52 -163
352 52 -186
354 52 -188
357 52 -234
361 52 -155
363 52 -188
376 52 -237
385 52 -189
388 52 -245
389 52 -233
390 52 -232
393 52 -167
395 52 -241
396 52 -222
402 52 -200
407 52 -230
408 52 -160
415 52 -130
417 52 -159
418 52 -188
420 52 -245
427 52 -245
434 52 -60
438 52 -206
441 52 -230
444 52 -246
449 52 -193
7 53 -180
13 53 -245
38 53 -244
45 53 -235
47 53 -228
56 53 -244
60 53 -249
72 53 -222
75 53 -189
80 53 -244
82 53 -225
94 53 -198
100 53 -142
111 53 -238
115 53 -217
116 53 -214
121 53 -188
122 53 -179
126 53 -225
152 53 -214
156 53 -249
164 53 -246
172 53 -244
182 53 -219
192 53 -219
202 53 -249
230 53 -60
261 53 -179
271 53 -244
273 53 -179
278 53 -137
281 53 -248
300 53 -220
302 53 -60
316 53 -240
318 53 -205
324 53 -80
328 53 -209
331 53 -120
337 53 -249
345 53 -186
346 53 -190
348 53 -140
360 53 -65
364 53 -112
368 53 -60
369 53 -60
382 53 -239
383 53 -142
409 53 -232
419 53 -171
422 53 -214
424 53 -247
428 53 -245
439 53 -233
453 53 -229
19 54 -215
23 54 -226
59 54 -140
68 54 -232
94 54 -219
100 54 -236
137 54 -162
184 54 -174
198 54 -203
255 54 -145
290 54 -165
304 54 -199
310 54 -245
312 54 -169
342 54 -220
396 54 -244
402 54 -51
420 54 -166
444 54 -186
3 55 -203
9 55 -169
12 55 -208
19 55 -150
27 55 -183
29 55 -225
43 55 -235
46 55 -60
63 55 -219
65 55 -232
66 55 -202
67 55 -193
68 55 -196
69 55 -177
74 55 -125
76 55 -117
78 55 -88
84 55 -209
86 55 -163
95 55 -188
101 55 -244
102 55 -105
119 55 -188
129 55 -198
143 55 -208
153 55 -183
157 55 -235
159 55 -196
162 55 -213
169 55 -198
180 55 -226
184 55 -198
193 55 -231
201 55 -223
217 55 -213
227 55 -217
237 55 -208
244 55 -175
247 55 -203
251 55 -213
268 55 -198
269 55 -250
274 55 -219
286 55 -237
290 55 -225
294 55 -70
296 55 -203
298 55 -185
321 55 -230
323 55 -78
326 55 -178
327 55 -15
342 55 -195
350 55 -179
352 55 -197
357 55 -210
361 55 -202
363 55 -198
375 55 -60
385 55 -203
393 55 -227
395 55 -242
402 55 -232
403 55 -179
415 55 -163
417 55 -241
434 55 -86
438 55 -232
441 55 -205
447 55 -183
449 55 -233
7 56 -235
47 56 -29
82 56 -234
100 56 -212
116 56 -190
230 56 -216
269 56 -239
306 56 -250
324 56 -233
331 56 -180
348 56 -226
360 56 -224
364 56 -79
367 56 -250
383 56 -89
399 56 -210
419 56 -232
453 56 -229
0 57 -74
17 57 -243
35 57 -187
45 57 -250
58 57 -180
61 57 -65
72 57 -248
74 57 -228
82 57 -244
88 57 -84
92 57 -48
94 57 -227
100 57 -147
113 57 -45
116 57 -233
133 57 -246
138 57 -78
141 57 -145
154 57 -93
182 57 -228
203 57 -78
207 57 -58
230 57 -175
235 57 -43
242 57 -240
246 57 -175
262 57 -53
269 57 -164
287 57 -185
313 57 -249
316 57 -190
320 57 -70
324 57 -179
328 57 -213
331 57 -180
334 57 -182
335 57 -245
337 57 -231
347 57 -82
348 57 -244
360 57 -234
364 57 -128
368 57 -146
371 57 -250
378 57 -69
383 57 -83
392 57 -235
399 57 -244
410 57 -235
413 57 -230
416 57 -245
422 57 -223
428 57 -80
429 57 -80
442 57 -150
451 57 -125
453 57 -205
454 57 -125
57 58 -170
61 58 -190
88 58 -10
92 58 -150
113 58 -190
203 58 -175
207 58 -150
320 58 -155
331 58 -195
334 58 -175
340 58 -150
378 58 -240
383 58 -175
428 58 -40
429 58 -85
446 58 -175
